"Solve the following logic puzzle: 
There are 5 different favourite colors: chestnut, grey, black, aquamarine, azure
There are 5 different nationalities: japanese, australian, french, dutch, spanish
There are 5 different favourite beverages: fanta, 7up, mirinda, almond-milk, hot-chocolate
5 different brands of cigars are smoked: davidoff, game, baccarat, havana, chaman
5 different pets are kept: ferret, chinchilla, guinea-pig, lizard, turtle

1. the japanese is the person who likes black
2. the spanish is the owner of the guinea-pig
3. the australian is the person drinking almond-milk
4. the person who likes grey is on the left of the person who likes aquamarine
5. the person who likes grey is the person drinking 7up
6. the baccarat-smoker is the owner of the chinchilla
7. the person who likes azure is the game-smoker
8. the person drinking mirinda is in the middle
9. the dutch is on the far left
10. the chaman-smoker is on the left or right of the owner of the ferret
11. the owner of the turtles is on the left or right of the game-smoker
12. the davidoff-smoker is the person drinking fanta
13. the french is the havana-smoker
14. the dutch is on the left or right of the person who likes chestnut
15. the chaman-smoker is on the left or right of the person drinking hot-chocolate 

 After solving tell me where is **chestnut**. Give the answer in the format **chestnut:Num**."	chestnut	chestnut:2	2
"Solve the following logic puzzle: 
There are 5 different favourite colors: chestnut, grey, black, aquamarine, azure
There are 5 different nationalities: japanese, australian, french, dutch, spanish
There are 5 different favourite beverages: fanta, 7up, mirinda, almond-milk, hot-chocolate
5 different brands of cigars are smoked: davidoff, game, baccarat, havana, chaman
5 different pets are kept: ferret, chinchilla, guinea-pig, lizard, turtle

1. the japanese is the person who likes black
2. the spanish is the owner of the guinea-pig
3. the australian is the person drinking almond-milk
4. the person who likes grey is on the left of the person who likes aquamarine
5. the person who likes grey is the person drinking 7up
6. the baccarat-smoker is the owner of the chinchilla
7. the person who likes azure is the game-smoker
8. the person drinking mirinda is in the middle
9. the dutch is on the far left
10. the chaman-smoker is on the left or right of the owner of the ferret
11. the owner of the turtles is on the left or right of the game-smoker
12. the davidoff-smoker is the person drinking fanta
13. the french is the havana-smoker
14. the dutch is on the left or right of the person who likes chestnut
15. the chaman-smoker is on the left or right of the person drinking hot-chocolate 

 After solving tell me where is **grey**. Give the answer in the format **grey:Num**."	grey	grey:4	3
"Solve the following logic puzzle: 
There are 5 different favourite colors: chestnut, grey, black, aquamarine, azure
There are 5 different nationalities: japanese, australian, french, dutch, spanish
There are 5 different favourite beverages: fanta, 7up, mirinda, almond-milk, hot-chocolate
5 different brands of cigars are smoked: davidoff, game, baccarat, havana, chaman
5 different pets are kept: ferret, chinchilla, guinea-pig, lizard, turtle

1. the japanese is the person who likes black
2. the spanish is the owner of the guinea-pig
3. the australian is the person drinking almond-milk
4. the person who likes grey is on the left of the person who likes aquamarine
5. the person who likes grey is the person drinking 7up
6. the baccarat-smoker is the owner of the chinchilla
7. the person who likes azure is the game-smoker
8. the person drinking mirinda is in the middle
9. the dutch is on the far left
10. the chaman-smoker is on the left or right of the owner of the ferret
11. the owner of the turtles is on the left or right of the game-smoker
12. the davidoff-smoker is the person drinking fanta
13. the french is the havana-smoker
14. the dutch is on the left or right of the person who likes chestnut
15. the chaman-smoker is on the left or right of the person drinking hot-chocolate 

 After solving tell me where is **black**. Give the answer in the format **black:Num**."	black	black:3	4
"Solve the following logic puzzle: 
There are 5 different favourite colors: chestnut, grey, black, aquamarine, azure
There are 5 different nationalities: japanese, australian, french, dutch, spanish
There are 5 different favourite beverages: fanta, 7up, mirinda, almond-milk, hot-chocolate
5 different brands of cigars are smoked: davidoff, game, baccarat, havana, chaman
5 different pets are kept: ferret, chinchilla, guinea-pig, lizard, turtle

1. the japanese is the person who likes black
2. the spanish is the owner of the guinea-pig
3. the australian is the person drinking almond-milk
4. the person who likes grey is on the left of the person who likes aquamarine
5. the person who likes grey is the person drinking 7up
6. the baccarat-smoker is the owner of the chinchilla
7. the person who likes azure is the game-smoker
8. the person drinking mirinda is in the middle
9. the dutch is on the far left
10. the chaman-smoker is on the left or right of the owner of the ferret
11. the owner of the turtles is on the left or right of the game-smoker
12. the davidoff-smoker is the person drinking fanta
13. the french is the havana-smoker
14. the dutch is on the left or right of the person who likes chestnut
15. the chaman-smoker is on the left or right of the person drinking hot-chocolate 

 After solving tell me where is **aquamarine**. Give the answer in the format **aquamarine:Num**."	aquamarine	aquamarine:5	3
"Solve the following logic puzzle: 
There are 5 different favourite colors: chestnut, grey, black, aquamarine, azure
There are 5 different nationalities: japanese, australian, french, dutch, spanish
There are 5 different favourite beverages: fanta, 7up, mirinda, almond-milk, hot-chocolate
5 different brands of cigars are smoked: davidoff, game, baccarat, havana, chaman
5 different pets are kept: ferret, chinchilla, guinea-pig, lizard, turtle

1. the japanese is the person who likes black
2. the spanish is the owner of the guinea-pig
3. the australian is the person drinking almond-milk
4. the person who likes grey is on the left of the person who likes aquamarine
5. the person who likes grey is the person drinking 7up
6. the baccarat-smoker is the owner of the chinchilla
7. the person who likes azure is the game-smoker
8. the person drinking mirinda is in the middle
9. the dutch is on the far left
10. the chaman-smoker is on the left or right of the owner of the ferret
11. the owner of the turtles is on the left or right of the game-smoker
12. the davidoff-smoker is the person drinking fanta
13. the french is the havana-smoker
14. the dutch is on the left or right of the person who likes chestnut
15. the chaman-smoker is on the left or right of the person drinking hot-chocolate 

 After solving tell me where is **azure**. Give the answer in the format **azure:Num**."	azure	azure:1	4
"Solve the following logic puzzle: 
There are 5 different favourite colors: chestnut, grey, black, aquamarine, azure
There are 5 different nationalities: japanese, australian, french, dutch, spanish
There are 5 different favourite beverages: fanta, 7up, mirinda, almond-milk, hot-chocolate
5 different brands of cigars are smoked: davidoff, game, baccarat, havana, chaman
5 different pets are kept: ferret, chinchilla, guinea-pig, lizard, turtle

1. the japanese is the person who likes black
2. the spanish is the owner of the guinea-pig
3. the australian is the person drinking almond-milk
4. the person who likes grey is on the left of the person who likes aquamarine
5. the person who likes grey is the person drinking 7up
6. the baccarat-smoker is the owner of the chinchilla
7. the person who likes azure is the game-smoker
8. the person drinking mirinda is in the middle
9. the dutch is on the far left
10. the chaman-smoker is on the left or right of the owner of the ferret
11. the owner of the turtles is on the left or right of the game-smoker
12. the davidoff-smoker is the person drinking fanta
13. the french is the havana-smoker
14. the dutch is on the left or right of the person who likes chestnut
15. the chaman-smoker is on the left or right of the person drinking hot-chocolate 

 After solving tell me where is **japanese**. Give the answer in the format **japanese:Num**."	japanese	japanese:3	4
"Solve the following logic puzzle: 
There are 5 different favourite colors: chestnut, grey, black, aquamarine, azure
There are 5 different nationalities: japanese, australian, french, dutch, spanish
There are 5 different favourite beverages: fanta, 7up, mirinda, almond-milk, hot-chocolate
5 different brands of cigars are smoked: davidoff, game, baccarat, havana, chaman
5 different pets are kept: ferret, chinchilla, guinea-pig, lizard, turtle

1. the japanese is the person who likes black
2. the spanish is the owner of the guinea-pig
3. the australian is the person drinking almond-milk
4. the person who likes grey is on the left of the person who likes aquamarine
5. the person who likes grey is the person drinking 7up
6. the baccarat-smoker is the owner of the chinchilla
7. the person who likes azure is the game-smoker
8. the person drinking mirinda is in the middle
9. the dutch is on the far left
10. the chaman-smoker is on the left or right of the owner of the ferret
11. the owner of the turtles is on the left or right of the game-smoker
12. the davidoff-smoker is the person drinking fanta
13. the french is the havana-smoker
14. the dutch is on the left or right of the person who likes chestnut
15. the chaman-smoker is on the left or right of the person drinking hot-chocolate 

 After solving tell me where is **australian**. Give the answer in the format **australian:Num**."	australian	australian:2	6
"Solve the following logic puzzle: 
There are 5 different favourite colors: chestnut, grey, black, aquamarine, azure
There are 5 different nationalities: japanese, australian, french, dutch, spanish
There are 5 different favourite beverages: fanta, 7up, mirinda, almond-milk, hot-chocolate
5 different brands of cigars are smoked: davidoff, game, baccarat, havana, chaman
5 different pets are kept: ferret, chinchilla, guinea-pig, lizard, turtle

1. the japanese is the person who likes black
2. the spanish is the owner of the guinea-pig
3. the australian is the person drinking almond-milk
4. the person who likes grey is on the left of the person who likes aquamarine
5. the person who likes grey is the person drinking 7up
6. the baccarat-smoker is the owner of the chinchilla
7. the person who likes azure is the game-smoker
8. the person drinking mirinda is in the middle
9. the dutch is on the far left
10. the chaman-smoker is on the left or right of the owner of the ferret
11. the owner of the turtles is on the left or right of the game-smoker
12. the davidoff-smoker is the person drinking fanta
13. the french is the havana-smoker
14. the dutch is on the left or right of the person who likes chestnut
15. the chaman-smoker is on the left or right of the person drinking hot-chocolate 

 After solving tell me where is **french**. Give the answer in the format **french:Num**."	french	french:4	7
"Solve the following logic puzzle: 
There are 5 different favourite colors: chestnut, grey, black, aquamarine, azure
There are 5 different nationalities: japanese, australian, french, dutch, spanish
There are 5 different favourite beverages: fanta, 7up, mirinda, almond-milk, hot-chocolate
5 different brands of cigars are smoked: davidoff, game, baccarat, havana, chaman
5 different pets are kept: ferret, chinchilla, guinea-pig, lizard, turtle

1. the japanese is the person who likes black
2. the spanish is the owner of the guinea-pig
3. the australian is the person drinking almond-milk
4. the person who likes grey is on the left of the person who likes aquamarine
5. the person who likes grey is the person drinking 7up
6. the baccarat-smoker is the owner of the chinchilla
7. the person who likes azure is the game-smoker
8. the person drinking mirinda is in the middle
9. the dutch is on the far left
10. the chaman-smoker is on the left or right of the owner of the ferret
11. the owner of the turtles is on the left or right of the game-smoker
12. the davidoff-smoker is the person drinking fanta
13. the french is the havana-smoker
14. the dutch is on the left or right of the person who likes chestnut
15. the chaman-smoker is on the left or right of the person drinking hot-chocolate 

 After solving tell me where is **dutch**. Give the answer in the format **dutch:Num**."	dutch	dutch:1	1
"Solve the following logic puzzle: 
There are 5 different favourite colors: chestnut, grey, black, aquamarine, azure
There are 5 different nationalities: japanese, australian, french, dutch, spanish
There are 5 different favourite beverages: fanta, 7up, mirinda, almond-milk, hot-chocolate
5 different brands of cigars are smoked: davidoff, game, baccarat, havana, chaman
5 different pets are kept: ferret, chinchilla, guinea-pig, lizard, turtle

1. the japanese is the person who likes black
2. the spanish is the owner of the guinea-pig
3. the australian is the person drinking almond-milk
4. the person who likes grey is on the left of the person who likes aquamarine
5. the person who likes grey is the person drinking 7up
6. the baccarat-smoker is the owner of the chinchilla
7. the person who likes azure is the game-smoker
8. the person drinking mirinda is in the middle
9. the dutch is on the far left
10. the chaman-smoker is on the left or right of the owner of the ferret
11. the owner of the turtles is on the left or right of the game-smoker
12. the davidoff-smoker is the person drinking fanta
13. the french is the havana-smoker
14. the dutch is on the left or right of the person who likes chestnut
15. the chaman-smoker is on the left or right of the person drinking hot-chocolate 

 After solving tell me where is **spanish**. Give the answer in the format **spanish:Num**."	spanish	spanish:5	7
"Solve the following logic puzzle: 
There are 5 different favourite colors: chestnut, grey, black, aquamarine, azure
There are 5 different nationalities: japanese, australian, french, dutch, spanish
There are 5 different favourite beverages: fanta, 7up, mirinda, almond-milk, hot-chocolate
5 different brands of cigars are smoked: davidoff, game, baccarat, havana, chaman
5 different pets are kept: ferret, chinchilla, guinea-pig, lizard, turtle

1. the japanese is the person who likes black
2. the spanish is the owner of the guinea-pig
3. the australian is the person drinking almond-milk
4. the person who likes grey is on the left of the person who likes aquamarine
5. the person who likes grey is the person drinking 7up
6. the baccarat-smoker is the owner of the chinchilla
7. the person who likes azure is the game-smoker
8. the person drinking mirinda is in the middle
9. the dutch is on the far left
10. the chaman-smoker is on the left or right of the owner of the ferret
11. the owner of the turtles is on the left or right of the game-smoker
12. the davidoff-smoker is the person drinking fanta
13. the french is the havana-smoker
14. the dutch is on the left or right of the person who likes chestnut
15. the chaman-smoker is on the left or right of the person drinking hot-chocolate 

 After solving tell me where is **fanta**. Give the answer in the format **fanta:Num**."	fanta	fanta:5	6
