"Solve the following logic puzzle: 
There are five different-colored houses: red, green, ivory, yellow, blue 
There live five resident of a different nationality: english, spanish, ukranian, norwegian, japanese 
Each resident owns a different pet: dog, fox, zebra, horse, snails
Each one prefers a different drink: coffee, tea, milk, orange-juice, water
Each one smokes a different brand of cigarettes: old-gold, kools, chesterfields, lucky-strike, parliaments
1. There are five houses.
2. The Englishman lives in the red house.
3. The Spaniard owns the dog.
4. Coffee is drunk in the green house.
5. The Ukrainian drinks tea.
6. The green house is immediately to the right of the ivory house (to your right as you stand facing the row of five houses).
7. The Old Gold smoker owns snails.
8. Kools are smoked in the yellow house.
9. Milk is drunk in the middle house.
10. The Norwegian lives in the first house.
11. The man who smokes Chesterfields lives in the house next to the man with the fox.
12. Kools are smoked in a house next to the house where the horse is kept.
13. The Lucky Strike smoker drinks orange juice.
14. The Japanese smokes Parliaments.
15. The Norwegian lives next to the blue house.

 

 After solving tell me where is **red**. Give the answer in the format **red:Num**."	red	red:3	8
"Solve the following logic puzzle: 
There are five different-colored houses: red, green, ivory, yellow, blue 
There live five resident of a different nationality: english, spanish, ukranian, norwegian, japanese 
Each resident owns a different pet: dog, fox, zebra, horse, snails
Each one prefers a different drink: coffee, tea, milk, orange-juice, water
Each one smokes a different brand of cigarettes: old-gold, kools, chesterfields, lucky-strike, parliaments
1. There are five houses.
2. The Englishman lives in the red house.
3. The Spaniard owns the dog.
4. Coffee is drunk in the green house.
5. The Ukrainian drinks tea.
6. The green house is immediately to the right of the ivory house (to your right as you stand facing the row of five houses).
7. The Old Gold smoker owns snails.
8. Kools are smoked in the yellow house.
9. Milk is drunk in the middle house.
10. The Norwegian lives in the first house.
11. The man who smokes Chesterfields lives in the house next to the man with the fox.
12. Kools are smoked in a house next to the house where the horse is kept.
13. The Lucky Strike smoker drinks orange juice.
14. The Japanese smokes Parliaments.
15. The Norwegian lives next to the blue house.

 

 After solving tell me where is **green**. Give the answer in the format **green:Num**."	green	green:5	6
"Solve the following logic puzzle: 
There are five different-colored houses: red, green, ivory, yellow, blue 
There live five resident of a different nationality: english, spanish, ukranian, norwegian, japanese 
Each resident owns a different pet: dog, fox, zebra, horse, snails
Each one prefers a different drink: coffee, tea, milk, orange-juice, water
Each one smokes a different brand of cigarettes: old-gold, kools, chesterfields, lucky-strike, parliaments
1. There are five houses.
2. The Englishman lives in the red house.
3. The Spaniard owns the dog.
4. Coffee is drunk in the green house.
5. The Ukrainian drinks tea.
6. The green house is immediately to the right of the ivory house (to your right as you stand facing the row of five houses).
7. The Old Gold smoker owns snails.
8. Kools are smoked in the yellow house.
9. Milk is drunk in the middle house.
10. The Norwegian lives in the first house.
11. The man who smokes Chesterfields lives in the house next to the man with the fox.
12. Kools are smoked in a house next to the house where the horse is kept.
13. The Lucky Strike smoker drinks orange juice.
14. The Japanese smokes Parliaments.
15. The Norwegian lives next to the blue house.

 

 After solving tell me where is **ivory**. Give the answer in the format **ivory:Num**."	ivory	ivory:4	6
"Solve the following logic puzzle: 
There are five different-colored houses: red, green, ivory, yellow, blue 
There live five resident of a different nationality: english, spanish, ukranian, norwegian, japanese 
Each resident owns a different pet: dog, fox, zebra, horse, snails
Each one prefers a different drink: coffee, tea, milk, orange-juice, water
Each one smokes a different brand of cigarettes: old-gold, kools, chesterfields, lucky-strike, parliaments
1. There are five houses.
2. The Englishman lives in the red house.
3. The Spaniard owns the dog.
4. Coffee is drunk in the green house.
5. The Ukrainian drinks tea.
6. The green house is immediately to the right of the ivory house (to your right as you stand facing the row of five houses).
7. The Old Gold smoker owns snails.
8. Kools are smoked in the yellow house.
9. Milk is drunk in the middle house.
10. The Norwegian lives in the first house.
11. The man who smokes Chesterfields lives in the house next to the man with the fox.
12. Kools are smoked in a house next to the house where the horse is kept.
13. The Lucky Strike smoker drinks orange juice.
14. The Japanese smokes Parliaments.
15. The Norwegian lives next to the blue house.

 

 After solving tell me where is **yellow**. Give the answer in the format **yellow:Num**."	yellow	yellow:1	3
"Solve the following logic puzzle: 
There are five different-colored houses: red, green, ivory, yellow, blue 
There live five resident of a different nationality: english, spanish, ukranian, norwegian, japanese 
Each resident owns a different pet: dog, fox, zebra, horse, snails
Each one prefers a different drink: coffee, tea, milk, orange-juice, water
Each one smokes a different brand of cigarettes: old-gold, kools, chesterfields, lucky-strike, parliaments
1. There are five houses.
2. The Englishman lives in the red house.
3. The Spaniard owns the dog.
4. Coffee is drunk in the green house.
5. The Ukrainian drinks tea.
6. The green house is immediately to the right of the ivory house (to your right as you stand facing the row of five houses).
7. The Old Gold smoker owns snails.
8. Kools are smoked in the yellow house.
9. Milk is drunk in the middle house.
10. The Norwegian lives in the first house.
11. The man who smokes Chesterfields lives in the house next to the man with the fox.
12. Kools are smoked in a house next to the house where the horse is kept.
13. The Lucky Strike smoker drinks orange juice.
14. The Japanese smokes Parliaments.
15. The Norwegian lives next to the blue house.

 

 After solving tell me where is **blue**. Give the answer in the format **blue:Num**."	blue	blue:2	2
"Solve the following logic puzzle: 
There are five different-colored houses: red, green, ivory, yellow, blue 
There live five resident of a different nationality: english, spanish, ukranian, norwegian, japanese 
Each resident owns a different pet: dog, fox, zebra, horse, snails
Each one prefers a different drink: coffee, tea, milk, orange-juice, water
Each one smokes a different brand of cigarettes: old-gold, kools, chesterfields, lucky-strike, parliaments
1. There are five houses.
2. The Englishman lives in the red house.
3. The Spaniard owns the dog.
4. Coffee is drunk in the green house.
5. The Ukrainian drinks tea.
6. The green house is immediately to the right of the ivory house (to your right as you stand facing the row of five houses).
7. The Old Gold smoker owns snails.
8. Kools are smoked in the yellow house.
9. Milk is drunk in the middle house.
10. The Norwegian lives in the first house.
11. The man who smokes Chesterfields lives in the house next to the man with the fox.
12. Kools are smoked in a house next to the house where the horse is kept.
13. The Lucky Strike smoker drinks orange juice.
14. The Japanese smokes Parliaments.
15. The Norwegian lives next to the blue house.

 

 After solving tell me where is **english**. Give the answer in the format **english:Num**."	english	english:3	8
"Solve the following logic puzzle: 
There are five different-colored houses: red, green, ivory, yellow, blue 
There live five resident of a different nationality: english, spanish, ukranian, norwegian, japanese 
Each resident owns a different pet: dog, fox, zebra, horse, snails
Each one prefers a different drink: coffee, tea, milk, orange-juice, water
Each one smokes a different brand of cigarettes: old-gold, kools, chesterfields, lucky-strike, parliaments
1. There are five houses.
2. The Englishman lives in the red house.
3. The Spaniard owns the dog.
4. Coffee is drunk in the green house.
5. The Ukrainian drinks tea.
6. The green house is immediately to the right of the ivory house (to your right as you stand facing the row of five houses).
7. The Old Gold smoker owns snails.
8. Kools are smoked in the yellow house.
9. Milk is drunk in the middle house.
10. The Norwegian lives in the first house.
11. The man who smokes Chesterfields lives in the house next to the man with the fox.
12. Kools are smoked in a house next to the house where the horse is kept.
13. The Lucky Strike smoker drinks orange juice.
14. The Japanese smokes Parliaments.
15. The Norwegian lives next to the blue house.

 

 After solving tell me where is **spanish**. Give the answer in the format **spanish:Num**."	spanish	spanish:4	8
"Solve the following logic puzzle: 
There are five different-colored houses: red, green, ivory, yellow, blue 
There live five resident of a different nationality: english, spanish, ukranian, norwegian, japanese 
Each resident owns a different pet: dog, fox, zebra, horse, snails
Each one prefers a different drink: coffee, tea, milk, orange-juice, water
Each one smokes a different brand of cigarettes: old-gold, kools, chesterfields, lucky-strike, parliaments
1. There are five houses.
2. The Englishman lives in the red house.
3. The Spaniard owns the dog.
4. Coffee is drunk in the green house.
5. The Ukrainian drinks tea.
6. The green house is immediately to the right of the ivory house (to your right as you stand facing the row of five houses).
7. The Old Gold smoker owns snails.
8. Kools are smoked in the yellow house.
9. Milk is drunk in the middle house.
10. The Norwegian lives in the first house.
11. The man who smokes Chesterfields lives in the house next to the man with the fox.
12. Kools are smoked in a house next to the house where the horse is kept.
13. The Lucky Strike smoker drinks orange juice.
14. The Japanese smokes Parliaments.
15. The Norwegian lives next to the blue house.

 

 After solving tell me where is **ukranian**. Give the answer in the format **ukranian:Num**."	ukranian	ukranian:2	4
"Solve the following logic puzzle: 
There are five different-colored houses: red, green, ivory, yellow, blue 
There live five resident of a different nationality: english, spanish, ukranian, norwegian, japanese 
Each resident owns a different pet: dog, fox, zebra, horse, snails
Each one prefers a different drink: coffee, tea, milk, orange-juice, water
Each one smokes a different brand of cigarettes: old-gold, kools, chesterfields, lucky-strike, parliaments
1. There are five houses.
2. The Englishman lives in the red house.
3. The Spaniard owns the dog.
4. Coffee is drunk in the green house.
5. The Ukrainian drinks tea.
6. The green house is immediately to the right of the ivory house (to your right as you stand facing the row of five houses).
7. The Old Gold smoker owns snails.
8. Kools are smoked in the yellow house.
9. Milk is drunk in the middle house.
10. The Norwegian lives in the first house.
11. The man who smokes Chesterfields lives in the house next to the man with the fox.
12. Kools are smoked in a house next to the house where the horse is kept.
13. The Lucky Strike smoker drinks orange juice.
14. The Japanese smokes Parliaments.
15. The Norwegian lives next to the blue house.

 

 After solving tell me where is **norwegian**. Give the answer in the format **norwegian:Num**."	norwegian	norwegian:1	1
"Solve the following logic puzzle: 
There are five different-colored houses: red, green, ivory, yellow, blue 
There live five resident of a different nationality: english, spanish, ukranian, norwegian, japanese 
Each resident owns a different pet: dog, fox, zebra, horse, snails
Each one prefers a different drink: coffee, tea, milk, orange-juice, water
Each one smokes a different brand of cigarettes: old-gold, kools, chesterfields, lucky-strike, parliaments
1. There are five houses.
2. The Englishman lives in the red house.
3. The Spaniard owns the dog.
4. Coffee is drunk in the green house.
5. The Ukrainian drinks tea.
6. The green house is immediately to the right of the ivory house (to your right as you stand facing the row of five houses).
7. The Old Gold smoker owns snails.
8. Kools are smoked in the yellow house.
9. Milk is drunk in the middle house.
10. The Norwegian lives in the first house.
11. The man who smokes Chesterfields lives in the house next to the man with the fox.
12. Kools are smoked in a house next to the house where the horse is kept.
13. The Lucky Strike smoker drinks orange juice.
14. The Japanese smokes Parliaments.
15. The Norwegian lives next to the blue house.

 

 After solving tell me where is **japanese**. Give the answer in the format **japanese:Num**."	japanese	japanese:5	8
