"Solve the following logic puzzle: 
There are 5 different favourite colors: red, green, ivory, yellow, blue
There are 5 different nationalities: english, spanish, ukrainian, norwegian, japanese
5 different brands of cigars are smoked: old-gold, kools, chesterfield, lucky-strike, parliament
There are 5 different favourite beverages: coffee, tea, milk, orange-juice, water
5 different pets are kept: dog, fox, zebra, horse, snails
1. the english is the person who likes red
2. the spanish is the owner of the dog
3. the person drinking coffee is the person who likes green
4. the ukrainian is the person drinking tea
5. the person who likes green is to the right of the person who likes ivory
6. the old-gold-smoker is the owner of the snails
7. the kools-smoker is the person who likes yellow
8. the person drinking milk is in the middle
9. the norwegian is on the far left
10. the chesterfield-smoker is on the left or right of the owner of the fox
11. the kools-smoker is to the left or right of the owner of the horse
12. the lucky-strike-smoker is the person drinking orange-juice
13. the japanese is the parliament-smoker
14. the norwegian is to the left or right of the person who likes blue 

 After solving tell me where is **red**. Give the answer in the format **red:Num**."	red	red:3	8
"Solve the following logic puzzle: 
There are 5 different favourite colors: red, green, ivory, yellow, blue
There are 5 different nationalities: english, spanish, ukrainian, norwegian, japanese
5 different brands of cigars are smoked: old-gold, kools, chesterfield, lucky-strike, parliament
There are 5 different favourite beverages: coffee, tea, milk, orange-juice, water
5 different pets are kept: dog, fox, zebra, horse, snails
1. the english is the person who likes red
2. the spanish is the owner of the dog
3. the person drinking coffee is the person who likes green
4. the ukrainian is the person drinking tea
5. the person who likes green is to the right of the person who likes ivory
6. the old-gold-smoker is the owner of the snails
7. the kools-smoker is the person who likes yellow
8. the person drinking milk is in the middle
9. the norwegian is on the far left
10. the chesterfield-smoker is on the left or right of the owner of the fox
11. the kools-smoker is to the left or right of the owner of the horse
12. the lucky-strike-smoker is the person drinking orange-juice
13. the japanese is the parliament-smoker
14. the norwegian is to the left or right of the person who likes blue 

 After solving tell me where is **green**. Give the answer in the format **green:Num**."	green	green:5	6
"Solve the following logic puzzle: 
There are 5 different favourite colors: red, green, ivory, yellow, blue
There are 5 different nationalities: english, spanish, ukrainian, norwegian, japanese
5 different brands of cigars are smoked: old-gold, kools, chesterfield, lucky-strike, parliament
There are 5 different favourite beverages: coffee, tea, milk, orange-juice, water
5 different pets are kept: dog, fox, zebra, horse, snails
1. the english is the person who likes red
2. the spanish is the owner of the dog
3. the person drinking coffee is the person who likes green
4. the ukrainian is the person drinking tea
5. the person who likes green is to the right of the person who likes ivory
6. the old-gold-smoker is the owner of the snails
7. the kools-smoker is the person who likes yellow
8. the person drinking milk is in the middle
9. the norwegian is on the far left
10. the chesterfield-smoker is on the left or right of the owner of the fox
11. the kools-smoker is to the left or right of the owner of the horse
12. the lucky-strike-smoker is the person drinking orange-juice
13. the japanese is the parliament-smoker
14. the norwegian is to the left or right of the person who likes blue 

 After solving tell me where is **ivory**. Give the answer in the format **ivory:Num**."	ivory	ivory:4	6
"Solve the following logic puzzle: 
There are 5 different favourite colors: red, green, ivory, yellow, blue
There are 5 different nationalities: english, spanish, ukrainian, norwegian, japanese
5 different brands of cigars are smoked: old-gold, kools, chesterfield, lucky-strike, parliament
There are 5 different favourite beverages: coffee, tea, milk, orange-juice, water
5 different pets are kept: dog, fox, zebra, horse, snails
1. the english is the person who likes red
2. the spanish is the owner of the dog
3. the person drinking coffee is the person who likes green
4. the ukrainian is the person drinking tea
5. the person who likes green is to the right of the person who likes ivory
6. the old-gold-smoker is the owner of the snails
7. the kools-smoker is the person who likes yellow
8. the person drinking milk is in the middle
9. the norwegian is on the far left
10. the chesterfield-smoker is on the left or right of the owner of the fox
11. the kools-smoker is to the left or right of the owner of the horse
12. the lucky-strike-smoker is the person drinking orange-juice
13. the japanese is the parliament-smoker
14. the norwegian is to the left or right of the person who likes blue 

 After solving tell me where is **yellow**. Give the answer in the format **yellow:Num**."	yellow	yellow:1	3
"Solve the following logic puzzle: 
There are 5 different favourite colors: red, green, ivory, yellow, blue
There are 5 different nationalities: english, spanish, ukrainian, norwegian, japanese
5 different brands of cigars are smoked: old-gold, kools, chesterfield, lucky-strike, parliament
There are 5 different favourite beverages: coffee, tea, milk, orange-juice, water
5 different pets are kept: dog, fox, zebra, horse, snails
1. the english is the person who likes red
2. the spanish is the owner of the dog
3. the person drinking coffee is the person who likes green
4. the ukrainian is the person drinking tea
5. the person who likes green is to the right of the person who likes ivory
6. the old-gold-smoker is the owner of the snails
7. the kools-smoker is the person who likes yellow
8. the person drinking milk is in the middle
9. the norwegian is on the far left
10. the chesterfield-smoker is on the left or right of the owner of the fox
11. the kools-smoker is to the left or right of the owner of the horse
12. the lucky-strike-smoker is the person drinking orange-juice
13. the japanese is the parliament-smoker
14. the norwegian is to the left or right of the person who likes blue 

 After solving tell me where is **blue**. Give the answer in the format **blue:Num**."	blue	blue:2	2
"Solve the following logic puzzle: 
There are 5 different favourite colors: red, green, ivory, yellow, blue
There are 5 different nationalities: english, spanish, ukrainian, norwegian, japanese
5 different brands of cigars are smoked: old-gold, kools, chesterfield, lucky-strike, parliament
There are 5 different favourite beverages: coffee, tea, milk, orange-juice, water
5 different pets are kept: dog, fox, zebra, horse, snails
1. the english is the person who likes red
2. the spanish is the owner of the dog
3. the person drinking coffee is the person who likes green
4. the ukrainian is the person drinking tea
5. the person who likes green is to the right of the person who likes ivory
6. the old-gold-smoker is the owner of the snails
7. the kools-smoker is the person who likes yellow
8. the person drinking milk is in the middle
9. the norwegian is on the far left
10. the chesterfield-smoker is on the left or right of the owner of the fox
11. the kools-smoker is to the left or right of the owner of the horse
12. the lucky-strike-smoker is the person drinking orange-juice
13. the japanese is the parliament-smoker
14. the norwegian is to the left or right of the person who likes blue 

 After solving tell me where is **english**. Give the answer in the format **english:Num**."	english	english:3	8
"Solve the following logic puzzle: 
There are 5 different favourite colors: red, green, ivory, yellow, blue
There are 5 different nationalities: english, spanish, ukrainian, norwegian, japanese
5 different brands of cigars are smoked: old-gold, kools, chesterfield, lucky-strike, parliament
There are 5 different favourite beverages: coffee, tea, milk, orange-juice, water
5 different pets are kept: dog, fox, zebra, horse, snails
1. the english is the person who likes red
2. the spanish is the owner of the dog
3. the person drinking coffee is the person who likes green
4. the ukrainian is the person drinking tea
5. the person who likes green is to the right of the person who likes ivory
6. the old-gold-smoker is the owner of the snails
7. the kools-smoker is the person who likes yellow
8. the person drinking milk is in the middle
9. the norwegian is on the far left
10. the chesterfield-smoker is on the left or right of the owner of the fox
11. the kools-smoker is to the left or right of the owner of the horse
12. the lucky-strike-smoker is the person drinking orange-juice
13. the japanese is the parliament-smoker
14. the norwegian is to the left or right of the person who likes blue 

 After solving tell me where is **spanish**. Give the answer in the format **spanish:Num**."	spanish	spanish:4	8
"Solve the following logic puzzle: 
There are 5 different favourite colors: red, green, ivory, yellow, blue
There are 5 different nationalities: english, spanish, ukrainian, norwegian, japanese
5 different brands of cigars are smoked: old-gold, kools, chesterfield, lucky-strike, parliament
There are 5 different favourite beverages: coffee, tea, milk, orange-juice, water
5 different pets are kept: dog, fox, zebra, horse, snails
1. the english is the person who likes red
2. the spanish is the owner of the dog
3. the person drinking coffee is the person who likes green
4. the ukrainian is the person drinking tea
5. the person who likes green is to the right of the person who likes ivory
6. the old-gold-smoker is the owner of the snails
7. the kools-smoker is the person who likes yellow
8. the person drinking milk is in the middle
9. the norwegian is on the far left
10. the chesterfield-smoker is on the left or right of the owner of the fox
11. the kools-smoker is to the left or right of the owner of the horse
12. the lucky-strike-smoker is the person drinking orange-juice
13. the japanese is the parliament-smoker
14. the norwegian is to the left or right of the person who likes blue 

 After solving tell me where is **ukrainian**. Give the answer in the format **ukrainian:Num**."	ukrainian	ukrainian:2	4
"Solve the following logic puzzle: 
There are 5 different favourite colors: red, green, ivory, yellow, blue
There are 5 different nationalities: english, spanish, ukrainian, norwegian, japanese
5 different brands of cigars are smoked: old-gold, kools, chesterfield, lucky-strike, parliament
There are 5 different favourite beverages: coffee, tea, milk, orange-juice, water
5 different pets are kept: dog, fox, zebra, horse, snails
1. the english is the person who likes red
2. the spanish is the owner of the dog
3. the person drinking coffee is the person who likes green
4. the ukrainian is the person drinking tea
5. the person who likes green is to the right of the person who likes ivory
6. the old-gold-smoker is the owner of the snails
7. the kools-smoker is the person who likes yellow
8. the person drinking milk is in the middle
9. the norwegian is on the far left
10. the chesterfield-smoker is on the left or right of the owner of the fox
11. the kools-smoker is to the left or right of the owner of the horse
12. the lucky-strike-smoker is the person drinking orange-juice
13. the japanese is the parliament-smoker
14. the norwegian is to the left or right of the person who likes blue 

 After solving tell me where is **norwegian**. Give the answer in the format **norwegian:Num**."	norwegian	norwegian:1	1
"Solve the following logic puzzle: 
There are 5 different favourite colors: red, green, ivory, yellow, blue
There are 5 different nationalities: english, spanish, ukrainian, norwegian, japanese
5 different brands of cigars are smoked: old-gold, kools, chesterfield, lucky-strike, parliament
There are 5 different favourite beverages: coffee, tea, milk, orange-juice, water
5 different pets are kept: dog, fox, zebra, horse, snails
1. the english is the person who likes red
2. the spanish is the owner of the dog
3. the person drinking coffee is the person who likes green
4. the ukrainian is the person drinking tea
5. the person who likes green is to the right of the person who likes ivory
6. the old-gold-smoker is the owner of the snails
7. the kools-smoker is the person who likes yellow
8. the person drinking milk is in the middle
9. the norwegian is on the far left
10. the chesterfield-smoker is on the left or right of the owner of the fox
11. the kools-smoker is to the left or right of the owner of the horse
12. the lucky-strike-smoker is the person drinking orange-juice
13. the japanese is the parliament-smoker
14. the norwegian is to the left or right of the person who likes blue 

 After solving tell me where is **japanese**. Give the answer in the format **japanese:Num**."	japanese	japanese:5	8
